,bin__host_is_superhost,bin__host_identity_verified,bin__instant_bookable,bin__is_luxury,bin__is_bathroom_shared,zero__average_lead_time,zero__average_booking_duration,num__accommodates,num__amenity_count,num__bathrooms,num__bedrooms,num__beds,num__conversion_rate_ltm,num__description_sentiment,num__host_acceptance_rate,num__host_response_rate,num__latitude,num__listing_views_ltm,num__longitude,num__maximum_nights,num__minimum_nights,num__neighborhood_overview_sentiment,num__number_of_reviews,num__review_scores_rating,ohe__property_type_condo,ohe__property_type_home,ohe__property_type_hotel,ohe__property_type_other,ohe__property_type_rental_unit,ohe__room_type_Entire home/apt,ohe__room_type_Hotel room,ohe__room_type_Private room,ohe__room_type_Shared room,ohe__cluster_id_-1,ohe__cluster_id_0,ohe__cluster_id_1,ohe__cluster_id_2,ohe__cluster_id_3,ohe__cluster_id_4,ohe__cluster_id_5,ohe__cluster_id_6,ohe__cluster_id_7,ohe__cluster_id_8,ohe__cluster_id_9,ohe__cluster_id_10,ohe__cluster_id_11,ohe__cluster_id_12,ohe__cluster_id_13,ohe__cluster_id_14,ohe__cluster_id_15,ohe__cluster_id_16,ohe__cluster_id_17,ohe__cluster_id_18,ohe__cluster_id_19,ohe__cluster_id_20,ohe__cluster_id_21,ord__host_response_time,price
339,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,43.0,4.0,4.0,5.0,0.0,0.0,0.99,1.0,37.984928,78.0,23.72398,365.0,3.0,0.1571428571428571,34.0,4.71,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,165.0
340,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,21.0,1.0,1.0,1.0,0.0,0.1866666666666666,1.0,1.0,37.97969,83.0,23.73117,1125.0,1.0,0.20450779727095514,0.0,4.88,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,205.0
341,1.0,1.0,0.0,0.0,0.0,55.71428571428572,6.428571428571429,2.0,69.0,1.0,2.0,2.0,0.0853658536585365,0.3272727272727273,0.94,1.0,37.96171,82.0,23.72482,59.0,19.0,0.1531060606060605,40.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,65.0
342,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,40.0,1.0,2.0,2.0,0.0,0.2903409090909091,1.0,1.0,38.02096,74.0,23.73755,90.0,2.0,0.18,9.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,175.0
343,1.0,1.0,0.0,0.0,0.0,50.16666666666666,6.0,4.0,45.0,1.0,2.0,2.0,0.0674157303370786,0.2625,0.99,1.0,38.01202,89.0,23.73235,365.0,1.0,-0.0416666666666666,93.0,4.77,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,140.0
344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,47.0,1.5,2.0,2.0,0.0,0.2374999999999999,1.0,1.0,37.9644,69.0,23.7208,730.0,3.0,0.1439814814814815,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,210.0
345,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,40.0,1.0,1.0,2.0,0.0,0.2976190476190476,1.0,1.0,37.96629,80.0,23.72666,1125.0,1.0,-0.0298843700159489,12.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,175.0
346,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,1.0,2.0,0.0,0.4138095238095238,1.0,0.8,37.97656,74.0,23.72992,1125.0,1.0,0.20450779727095514,0.0,4.88,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,230.0
347,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,1.0,0.0,1.0,0.0,0.6,0.67,1.0,37.99844,85.0,23.74347,1125.0,15.0,0.20450779727095514,6.0,4.83,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,65.0
348,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,24.0,1.0,0.0,4.0,0.0,0.3528138528138528,1.0,1.0,37.98329,83.0,23.72837,1125.0,1.0,0.2625,21.0,4.67,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,155.0
349,1.0,1.0,1.0,0.0,0.0,54.0,4.0,4.0,29.0,1.0,1.0,2.0,0.010752688172043,0.1264204545454545,0.98,1.0,37.98904,93.0,23.76794,30.0,2.0,0.20450779727095514,12.0,4.83,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,160.0
350,0.0,1.0,1.0,0.0,0.0,52.0,5.0,6.0,49.0,1.5,2.0,3.0,0.010752688172043,0.4416666666666666,1.0,1.0,37.96747,93.0,23.75355,1125.0,1.0,0.1611111111111111,44.0,4.93,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300.0
351,1.0,1.0,1.0,0.0,0.0,47.46666666666667,5.133333333333334,4.0,21.0,1.0,1.0,2.0,0.1282051282051282,0.3999999999999999,1.0,1.0,37.97466,117.0,23.72809,28.0,2.0,0.05,161.0,4.94,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,220.0
352,0.0,1.0,1.0,0.0,0.0,58.92,8.08,4.0,49.0,1.0,1.0,2.0,0.2358490566037736,0.256060606060606,1.0,1.0,37.96676,106.0,23.72855,1125.0,1.0,0.1402406417112299,94.0,4.76,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,170.0
353,1.0,1.0,1.0,0.0,0.0,67.4,6.675,4.0,39.0,1.0,1.0,2.0,0.3448275862068966,0.1806637806637806,1.0,1.0,37.96124,116.0,23.72511,1125.0,1.0,0.3693181818181818,402.0,4.79,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,120.0
354,1.0,1.0,1.0,0.0,0.0,62.5,7.375,2.0,15.0,1.0,1.0,2.0,0.146788990825688,0.375,1.0,1.0,37.9681,109.0,23.70901,1125.0,2.0,0.20450779727095514,128.0,4.92,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,95.0
355,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,37.96632,81.0,23.73108,89.0,1.0,0.20450779727095514,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,60.0
356,0.0,1.0,1.0,0.0,0.0,50.15384615384615,7.6923076923076925,2.0,31.0,1.0,1.0,1.0,0.1511627906976744,0.3280423280423281,1.0,1.0,37.98118,86.0,23.73686,7.0,1.0,0.3333333333333333,135.0,4.33,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0
357,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,47.0,1.0,1.0,2.0,0.0,0.0346153846153846,1.0,1.0,37.9635,80.0,23.72947,28.0,2.0,0.244047619047619,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,120.0
358,1.0,1.0,1.0,0.0,0.0,48.16666666666666,7.166666666666667,6.0,18.0,2.0,2.0,3.0,0.0652173913043478,0.1258333333333333,1.0,1.0,37.98093,92.0,23.74924,1125.0,1.0,0.20450779727095514,54.0,4.93,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,295.0
359,0.0,1.0,0.0,0.0,0.0,59.79166666666666,5.541666666666667,6.0,59.0,2.0,1.0,2.0,0.2181818181818181,0.1904761904761904,0.99,1.0,37.9917,110.0,23.75778,1125.0,1.0,0.2111111111111111,162.0,4.81,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,230.0
360,1.0,1.0,0.0,0.0,0.0,70.5,10.0,8.0,44.0,4.0,4.0,6.0,0.0188679245283018,0.465079365079365,0.88,1.0,37.97983,106.0,23.75434,1125.0,4.0,0.2229166666666666,18.0,4.89,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,415.0
361,1.0,1.0,1.0,0.0,0.0,80.80645161290323,7.032258064516129,3.0,44.0,1.0,1.0,2.0,0.2627118644067797,0.3127777777777777,1.0,1.0,37.98579,118.0,23.72082,730.0,3.0,0.5208333333333334,159.0,4.97,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0
362,0.0,1.0,1.0,0.0,0.0,72.51851851851852,6.481481481481482,5.0,35.0,1.0,2.0,4.0,0.2389380530973451,0.0,0.99,1.0,37.96739,113.0,23.72498,1125.0,1.0,0.3893333333333333,106.0,4.78,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,225.0
363,0.0,1.0,1.0,0.0,0.0,118.0,3.0,2.0,29.0,1.0,0.0,1.0,0.0140845070422535,0.5,1.0,1.0,37.97713851928711,71.0,23.74039077758789,1125.0,1.0,0.20450779727095514,36.0,4.61,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,150.0
364,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,17.0,1.0,2.0,4.0,0.0,0.18,1.0,0.83,37.97429,77.0,23.71573,1125.0,2.0,0.20450779727095514,4.0,4.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,215.0
365,1.0,1.0,1.0,0.0,0.0,65.70731707317073,7.0,2.0,31.0,1.0,0.0,1.0,0.3333333333333333,0.5037037037037037,0.99,1.0,37.96279,123.0,23.73306,1125.0,1.0,0.3111111111111111,410.0,4.91,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,65.0
366,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,26.0,1.0,2.0,5.0,0.0,0.0913729128014842,0.99,1.0,37.96926,79.0,23.72525,365.0,2.0,0.20450779727095514,8.0,4.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,405.0
367,1.0,1.0,1.0,0.0,0.0,36.2,8.7,4.0,35.0,1.0,1.0,2.0,0.1030927835051546,0.2993777056277056,1.0,1.0,37.97094,97.0,23.74425,1125.0,2.0,0.3958333333333333,62.0,4.76,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,180.0
368,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,32.0,1.0,1.0,2.0,0.0,0.38,1.0,1.0,37.97971,72.0,23.74316,1125.0,3.0,0.0905527210884353,39.0,4.64,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,175.0
369,1.0,1.0,1.0,0.0,0.0,80.8,4.4,4.0,29.0,1.0,1.0,2.0,0.0549450549450549,0.2141233766233766,1.0,1.0,37.9672,91.0,23.72898,59.0,2.0,0.3464876033057851,126.0,4.96,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,170.0
370,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,1.0,1.0,1.0,0.0,0.06875,1.0,1.0,37.96745,85.0,23.7442,1125.0,3.0,0.20450779727095514,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,260.0
371,1.0,1.0,1.0,0.0,0.0,70.4,5.466666666666667,6.0,34.0,1.0,1.0,2.0,0.1578947368421052,0.1932659932659932,1.0,1.0,37.97967,95.0,23.72984,28.0,1.0,0.0404761904761904,65.0,4.91,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,320.0
372,1.0,1.0,1.0,0.0,0.0,94.6,7.2,6.0,16.0,1.0,1.0,2.0,0.0581395348837209,0.1932659932659932,1.0,1.0,37.9794,86.0,23.72975,28.0,1.0,0.0404761904761904,60.0,4.93,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,315.0
373,0.0,1.0,0.0,0.0,1.0,256.0,1.0,4.0,22.0,1.0,1.0,2.0,0.0133333333333333,0.09375,0.92,1.0,37.96414,75.0,23.72502,5.0,1.0,0.20450779727095514,40.0,4.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,180.0
374,0.0,1.0,0.0,0.0,0.0,84.46153846153847,6.5,4.0,35.0,2.0,1.0,2.0,0.2574257425742574,0.117063492063492,1.0,1.0,37.97745,101.0,23.72908,1125.0,2.0,0.20450779727095514,153.0,4.77,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,225.0
375,1.0,1.0,1.0,0.0,0.0,258.0,4.0,2.0,42.0,1.0,1.0,1.0,0.0128205128205128,0.2625,1.0,1.0,37.99197,78.0,23.75422,60.0,2.0,-0.1166666666666666,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0
376,1.0,1.0,1.0,0.0,0.0,58.1,5.1,6.0,47.0,2.0,3.0,4.0,0.1041666666666666,0.3620748299319727,1.0,1.0,37.96868,96.0,23.7266,1125.0,1.0,0.2462169312169312,155.0,4.73,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,270.0
377,1.0,1.0,0.0,0.0,0.0,73.53333333333333,6.466666666666667,2.0,27.0,1.0,1.0,2.0,0.25,0.2130952380952381,1.0,1.0,37.97053,120.0,23.74349,1125.0,3.0,0.4666666666666667,184.0,4.96,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,95.0
378,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,2.0,1.0,1.0,0.0,0.1203703703703703,1.0,1.0,37.99532,66.0,23.74803,1125.0,20.0,0.134280303030303,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0
379,0.0,1.0,1.0,0.0,0.0,90.0,5.0,6.0,11.0,1.0,2.0,2.0,0.0111111111111111,0.17,1.0,1.0,37.99607,90.0,23.73184,1125.0,2.0,0.1666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,20.0
380,1.0,1.0,0.0,0.0,0.0,47.6,7.3,4.0,43.0,1.0,2.0,3.0,0.1162790697674418,0.3113636363636363,0.98,1.0,37.98371887207031,86.0,23.71880531311035,1125.0,2.0,0.2523809523809524,102.0,4.81,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,105.0
381,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,41.0,1.0,2.0,2.0,0.0,-0.05,0.0,1.0,37.99111,82.0,23.71241,1125.0,3.0,0.20450779727095514,7.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,175.0
382,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,31.0,1.0,1.0,2.0,0.0,0.2293898809523809,1.0,1.0,37.98121,71.0,23.72504,365.0,1.0,0.1444444444444444,13.0,4.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,155.0
383,0.0,1.0,1.0,0.0,0.0,14.0,5.0,2.0,31.0,1.0,1.0,1.0,0.0135135135135135,0.1527472527472527,1.0,1.0,37.97231,74.0,23.73249,60.0,2.0,-0.075,6.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,125.0
384,1.0,1.0,0.0,0.0,0.0,66.15384615384616,6.230769230769231,2.0,26.0,1.0,0.0,1.0,0.1120689655172413,0.4674107142857143,1.0,0.9,38.00121,116.0,23.7311,1125.0,2.0,0.4616666666666666,48.0,4.88,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0
385,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,16.0,1.0,0.0,1.0,0.0,0.3666666666666667,1.0,1.0,37.97722,86.0,23.7211,1125.0,1.0,0.2215909090909091,0.0,4.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,55.0
386,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,16.0,1.0,1.0,2.0,0.0,0.13125,1.0,1.0,37.97885,78.0,23.72154,1125.0,1.0,0.2215909090909091,0.0,4.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,70.0
387,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,15.0,1.0,0.0,1.0,0.0,0.4011904761904761,1.0,1.0,37.97824,68.0,23.72599,1125.0,1.0,0.25375,3.0,4.67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,160.0
388,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,13.0,1.0,1.0,2.0,0.0,0.0,0.98,0.98,37.99897,94.0,23.725,1125.0,2.0,0.20450779727095514,2.0,4.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,85.0
389,0.0,1.0,0.0,0.0,0.0,40.16666666666666,6.0,5.0,34.0,1.0,2.0,3.0,0.0714285714285714,0.0576704545454545,1.0,1.0,37.964359,84.0,23.723793,59.0,3.0,0.2048160173160173,66.0,4.94,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,235.0
390,1.0,1.0,0.0,0.0,0.0,72.28205128205128,6.923076923076923,5.0,21.0,3.0,2.0,2.0,0.314516129032258,0.0,1.0,0.93,37.97629,124.0,23.72302,30.0,2.0,0.0,224.0,4.91,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,305.0
391,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,46.0,1.0,1.0,1.0,0.0,0.1857142857142857,1.0,1.0,37.96984,82.0,23.74168,1125.0,1.0,0.20450779727095514,25.0,4.92,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,245.0
